ensg	entr	hgnc	symb	synonym1	synonym2
ENSG00000287110	123706524	HGNC:56086	ACAD9-DT		
ENSG00000111271	80724	HGNC:21597	ACAD10	MGC5601	
ENSG00000240303	84129	HGNC:30211	ACAD11	FLJ12592	
ENSG00000115361	33	HGNC:88	ACADL	LCAD	
ENSG00000115361	33	HGNC:88	ACADL	ACAD4	
ENSG00000117054	34	HGNC:89	ACADM	MCAD	
ENSG00000117054	34	HGNC:89	ACADM	MCADH	
ENSG00000117054	34	HGNC:89	ACADM	ACAD1	
ENSG00000122971	35	HGNC:90	ACADS	SCAD	
ENSG00000122971	35	HGNC:90	ACADS	ACAD3	
ENSG00000196177	36	HGNC:91	ACADSB	SBCAD	
ENSG00000196177	36	HGNC:91	ACADSB	ACAD7	
ENSG00000072778	37	HGNC:92	ACADVL	VLCAD	
ENSG00000072778	37	HGNC:92	ACADVL	LCACD	
ENSG00000072778	37	HGNC:92	ACADVL	ACAD6	
ENSG00000157766	176	HGNC:319	ACAN	CSPGCP	MSK16
ENSG00000157766	176	HGNC:319	ACAN	CSPGCP	CSPG1
ENSG00000157766	176	HGNC:319	ACAN	CSPGCP	AGC1
ENSG00000072818	9744	HGNC:16467	ACAP1	KIAA0050	CENTB1
ENSG00000114331	23527	HGNC:16469	ACAP2	KIAA0041	CENTB2
ENSG00000114331	23527	HGNC:16469	ACAP2	CNT-B2	CENTB2
ENSG00000229325	100874306	HGNC:41426	ACAP2-IT1		
ENSG00000131584	116983	HGNC:16754	ACAP3	KIAA1716	CENTB5
ENSG00000075239	38	HGNC:93	ACAT1	THIL	ACAT
ENSG00000120437	39	HGNC:94	ACAT2		
ENSG00000182827	64746	HGNC:15453	ACBD3	GCP60	GOLPH1
ENSG00000182827	64746	HGNC:15453	ACBD3	GCP60	GOCAP1
ENSG00000182827	64746	HGNC:15453	ACBD3	PAP7	GOLPH1
ENSG00000182827	64746	HGNC:15453	ACBD3	PAP7	GOCAP1
ENSG00000234478	107985353	HGNC:40701	ACBD3-AS1	RP11-275I14.4	
ENSG00000181513	79777	HGNC:23337	ACBD4	FLJ13322	
ENSG00000107897	91452	HGNC:23338	ACBD5	DKFZp434A2417	
ENSG00000107897	91452	HGNC:23338	ACBD5	KIAA1996	
ENSG00000230124	84320	HGNC:23339	ACBD6	MGC2404	
ENSG00000176244	414149	HGNC:17715	ACBD7	FLJ38219	
ENSG00000176244	414149	HGNC:17715	ACBD7	bA455B2.2	
ENSG00000110455	84680	HGNC:23989	ACCS	PHACS	
ENSG00000110455	84680	HGNC:23989	ACCS	ACS	
ENSG00000205126	390110	HGNC:34391	ACCSL		
ENSG00000102977	65057	HGNC:25070	ACD	Ptop	
ENSG00000102977	65057	HGNC:25070	ACD	Pip1	
ENSG00000102977	65057	HGNC:25070	ACD	Tpp1	
ENSG00000102977	65057	HGNC:25070	ACD	Tint1	
ENSG00000159640	1636	HGNC:2707	ACE	ACE1	DCP1
ENSG00000159640	1636	HGNC:2707	ACE	CD143	DCP1
ENSG00000130234	59272	HGNC:13557	ACE2	ACEH	
ENSG00000225833	104798195	HGNC:56255	ACE2-DT	GS1-594A7.3	
ENSG00000224353	100129123	HGNC:44365	ACE3P		
ENSG00000167769	125981	HGNC:18356	ACER1		ASAH3
ENSG00000177076	340485	HGNC:23675	ACER2	FLJ41587	ASAH3L
ENSG00000177076	340485	HGNC:23675	ACER2	ALKCDase2	ASAH3L
ENSG00000180105	645978	HGNC:54674	ACER2P1		
ENSG00000078124	55331	HGNC:16066	ACER3	FLJ11238	PHCA
ENSG00000078124	55331	HGNC:16066	ACER3	APHC	PHCA
ENSG00000087085	43	HGNC:108	ACHE		YT
ENSG00000100813	22985	HGNC:17066	ACIN1	KIAA0670	ACINUS
ENSG00000100813	22985	HGNC:17066	ACIN1	fSAP152	ACINUS
ENSG00000213088	2532	HGNC:4035	ACKR1	CCBP1	FY
ENSG00000213088	2532	HGNC:4035	ACKR1	CCBP1	DARC
ENSG00000213088	2532	HGNC:4035	ACKR1	GPD	FY
ENSG00000213088	2532	HGNC:4035	ACKR1	GPD	DARC
ENSG00000213088	2532	HGNC:4035	ACKR1	Dfy	FY
ENSG00000213088	2532	HGNC:4035	ACKR1	Dfy	DARC
ENSG00000213088	2532	HGNC:4035	ACKR1	CD234	FY
ENSG00000213088	2532	HGNC:4035	ACKR1	CD234	DARC
ENSG00000144648	1238	HGNC:1565	ACKR2	CCR10	CMKBR9
ENSG00000144648	1238	HGNC:1565	ACKR2	CCR10	CCBP2
ENSG00000144648	1238	HGNC:1565	ACKR2	D6	CMKBR9
ENSG00000144648	1238	HGNC:1565	ACKR2	D6	CCBP2
ENSG00000144648	1238	HGNC:1565	ACKR2	CCR9	CMKBR9
ENSG00000144648	1238	HGNC:1565	ACKR2	CCR9	CCBP2
ENSG00000144476	57007	HGNC:23692	ACKR3	RDC1	CMKOR1
ENSG00000144476	57007	HGNC:23692	ACKR3	RDC1	CXCR7
ENSG00000144476	57007	HGNC:23692	ACKR3	GPR159	CMKOR1
ENSG00000144476	57007	HGNC:23692	ACKR3	GPR159	CXCR7
ENSG00000129048	51554	HGNC:1611	ACKR4	CCR11	CCRL1
ENSG00000129048	51554	HGNC:1611	ACKR4	CCBP2	CCRL1
ENSG00000129048	51554	HGNC:1611	ACKR4	VSHK1	CCRL1
ENSG00000129048	51554	HGNC:1611	ACKR4	CCX-CKR	CCRL1
ENSG00000129048	51554	HGNC:1611	ACKR4	PPR1	CCRL1
ENSG00000225415	285737	HGNC:21142	ACKR4P1	dJ509I19.4	CCRL1P
ENSG00000225415	285737	HGNC:21142	ACKR4P1	dJ509I19.4	CCRL1P1
ENSG00000131473	47	HGNC:115	ACLY	ATPCL	
ENSG00000131473	47	HGNC:115	ACLY	CLATP	
ENSG00000131473	47	HGNC:115	ACLY	ACL	
ENSG00000153086	130013	HGNC:19288	ACMSD		
ENSG00000227411	347275	HGNC:34504	ACNATP		BAATP1
ENSG00000122729	48	HGNC:117	ACO1	IRP1	IREB1
ENSG00000122729	48	HGNC:117	ACO1	IREBP	IREB1
ENSG00000100412	50	HGNC:118	ACO2	ACONM	
ENSG00000102794	730249	HGNC:33904	ACOD1	CAD	IRG1
ENSG00000184227	641371	HGNC:33128	ACOT1	ACH2	
ENSG00000184227	641371	HGNC:33128	ACOT1	CTE-1	
ENSG00000184227	641371	HGNC:33128	ACOT1	LACH2	
ENSG00000119673	10965	HGNC:18431	ACOT2	Mte1	
ENSG00000119673	10965	HGNC:18431	ACOT2	ZAP128	
ENSG00000177465	122970	HGNC:19748	ACOT4	FLJ31235	
ENSG00000177465	122970	HGNC:19748	ACOT4	PTE-Ib	
ENSG00000177465	122970	HGNC:19748	ACOT4	PTE2B	
ENSG00000205669	641372	HGNC:33159	ACOT6		C14orf42
ENSG00000097021	11332	HGNC:24157	ACOT7	BACH	
ENSG00000097021	11332	HGNC:24157	ACOT7	ACH1	
ENSG00000097021	11332	HGNC:24157	ACOT7	ACT	
ENSG00000097021	11332	HGNC:24157	ACOT7	CTE-II	
ENSG00000097021	11332	HGNC:24157	ACOT7	LACH1	
ENSG00000097021	11332	HGNC:24157	ACOT7	MGC1126	
ENSG00000097021	11332	HGNC:24157	ACOT7	hBACH	
ENSG00000101473	10005	HGNC:15919	ACOT8	hACTE-III	PTE1
ENSG00000101473	10005	HGNC:15919	ACOT8	hTE	PTE1
ENSG00000101473	10005	HGNC:15919	ACOT8	PTE-2	PTE1
ENSG00000101473	10005	HGNC:15919	ACOT8	NAP1	PTE1
ENSG00000123130	23597	HGNC:17152	ACOT9	CGI-16	
ENSG00000123130	23597	HGNC:17152	ACOT9	MT-ACT48	
ENSG00000123130	23597	HGNC:17152	ACOT9	ACATE2	
ENSG00000162390	26027	HGNC:18156	ACOT11	STARD14	THEA
ENSG00000162390	26027	HGNC:18156	ACOT11	BFIT	THEA
ENSG00000162390	26027	HGNC:18156	ACOT11	KIAA0707	THEA
ENSG00000162390	26027	HGNC:18156	ACOT11	BFIT1	THEA
ENSG00000162390	26027	HGNC:18156	ACOT11	THEM1	THEA
ENSG00000172497	134526	HGNC:24436	ACOT12	Cach	
ENSG00000172497	134526	HGNC:24436	ACOT12	THEAL	
ENSG00000172497	134526	HGNC:24436	ACOT12	STARD15	
ENSG00000112304	55856	HGNC:20999	ACOT13	HT012	THEM2
ENSG00000161533	51	HGNC:119	ACOX1	PALMCOX	
ENSG00000168306	8309	HGNC:120	ACOX2	BRCACOX	
ENSG00000168306	8309	HGNC:120	ACOX2	BRCOX	
ENSG00000168306	8309	HGNC:120	ACOX2	THCCox	
ENSG00000087008	8310	HGNC:121	ACOX3		
ENSG00000153093	55289	HGNC:25621	ACOXL	FLJ11042	
ENSG00000204581	400997	HGNC:41112	ACOXL-AS1		
ENSG00000143727	52	HGNC:122	ACP1	HAAP	
ENSG00000143727	52	HGNC:122	ACP1	LMW-PTP	
ENSG00000143727	52	HGNC:122	ACP1	LMWPTP	
ENSG00000134575	53	HGNC:123	ACP2	LAP	
ENSG00000014257	55	HGNC:125	ACP3	ACP-3	ACPP
ENSG00000014257	55	HGNC:125	ACP3	PAP	ACPP
ENSG00000014257	55	HGNC:125	ACP3	TM-PAP	ACPP
ENSG00000142513	93650	HGNC:14376	ACP4		ACPT
ENSG00000102575	54	HGNC:124	ACP5	TRAP	
ENSG00000102575	54	HGNC:124	ACP5	HPAP	
ENSG00000102575	54	HGNC:124	ACP5	TRAcP	
ENSG00000162836	51205	HGNC:29609	ACP6	LPAP	
ENSG00000162836	51205	HGNC:29609	ACP6	ACPL1	
ENSG00000183760	390928	HGNC:33781	ACP7	FLJ16165	
ENSG00000183760	390928	HGNC:33781	ACP7	PAPL1	
ENSG00000183760	390928	HGNC:33781	ACP7	PAPL	
ENSG00000100312	49	HGNC:126	ACR		
ENSG00000111644	84519	HGNC:17195	ACRBP	SP32	
ENSG00000111644	84519	HGNC:17195	ACRBP	OY-TES-1	
ENSG00000111644	84519	HGNC:17195	ACRBP	CT23	
ENSG00000175509	645529	HGNC:54745	ACRP1		
ENSG00000134940	56	HGNC:127	ACRV1	SPACA2	
ENSG00000134940	56	HGNC:127	ACRV1	SP-10	
ENSG00000134940	56	HGNC:127	ACRV1	D11S4365	
ENSG00000103740	23205	HGNC:29567	ACSBG1	BGM	
ENSG00000103740	23205	HGNC:29567	ACSBG1	FLJ30320	
ENSG00000103740	23205	HGNC:29567	ACSBG1	MGC14352	
ENSG00000103740	23205	HGNC:29567	ACSBG1	BG1	
ENSG00000103740	23205	HGNC:29567	ACSBG1	KIAA0631	
ENSG00000103740	23205	HGNC:29567	ACSBG1	hBG1	
ENSG00000103740	23205	HGNC:29567	ACSBG1	hsBG	
ENSG00000130377	81616	HGNC:24174	ACSBG2	BGR	
ENSG00000130377	81616	HGNC:24174	ACSBG2	PRTD-NY3	
ENSG00000130377	81616	HGNC:24174	ACSBG2	DKFZp434K1635	
ENSG00000167107	80221	HGNC:26101	ACSF2	FLJ20920	
ENSG00000167107	80221	HGNC:26101	ACSF2	ACSMW	
ENSG00000176715	197322	HGNC:27288	ACSF3		
ENSG00000151726	2180	HGNC:3569	ACSL1	LACS2	FACL2
ENSG00000151726	2180	HGNC:3569	ACSL1	LACS	FACL2
ENSG00000151726	2180	HGNC:3569	ACSL1	ACS1	FACL2
ENSG00000151726	2180	HGNC:3569	ACSL1	LACS1	FACL2
ENSG00000151726	2180	HGNC:3569	ACSL1	FACL1	FACL2
ENSG00000123983	2181	HGNC:3570	ACSL3	ACS3	FACL3
ENSG00000123983	2181	HGNC:3570	ACSL3	PRO2194	FACL3
ENSG00000234193	105373904	HGNC:40227	ACSL3-AS1		
ENSG00000244062	100421637	HGNC:56529	ACSL3P1		
ENSG00000068366	2182	HGNC:3571	ACSL4	ACS4	FACL4
ENSG00000068366	2182	HGNC:3571	ACSL4	ACS4	MRX63
ENSG00000068366	2182	HGNC:3571	ACSL4	ACS4	MRX68
ENSG00000068366	2182	HGNC:3571	ACSL4	LACS4	FACL4
ENSG00000068366	2182	HGNC:3571	ACSL4	LACS4	MRX63
ENSG00000068366	2182	HGNC:3571	ACSL4	LACS4	MRX68
ENSG00000197142	51703	HGNC:16526	ACSL5	ACS5	FACL5
ENSG00000197142	51703	HGNC:16526	ACSL5	ACS2	FACL5
ENSG00000164398	23305	HGNC:16496	ACSL6	KIAA0837	FACL6
ENSG00000164398	23305	HGNC:16496	ACSL6	ACS2	FACL6
ENSG00000164398	23305	HGNC:16496	ACSL6	LACS5	FACL6
ENSG00000164398	23305	HGNC:16496	ACSL6	LACS2	FACL6
ENSG00000223548	101927693	HGNC:40772	ACSL6-AS1		
ENSG00000166743	116285	HGNC:18049	ACSM1	MACS1	BUCS1
ENSG00000183747	123876	HGNC:32017	ACSM2A	A-923A4.1	ACSM2
ENSG00000183747	123876	HGNC:32017	ACSM2A	MGC150530	ACSM2
ENSG00000066813	348158	HGNC:30931	ACSM2B	HXMA	ACSM2
ENSG00000066813	348158	HGNC:30931	ACSM2B	HYST1046	ACSM2
ENSG00000005187	6296	HGNC:10522	ACSM3	SA	SAH
ENSG00000215009	341392	HGNC:32016	ACSM4		
ENSG00000183549	54988	HGNC:26060	ACSM5	FLJ20581	
ENSG00000260762	100421779	HGNC:51295	ACSM5P1		
ENSG00000173124	142827	HGNC:31665	ACSM6	bA310E22.3	C10orf129
ENSG00000154930	84532	HGNC:16091	ACSS1	dJ568C11.3	ACAS2L
ENSG00000154930	84532	HGNC:16091	ACSS1	AceCS2L	ACAS2L
ENSG00000154930	84532	HGNC:16091	ACSS1	MGC33843	ACAS2L
ENSG00000131069	55902	HGNC:15814	ACSS2	ACS	ACAS2
ENSG00000131069	55902	HGNC:15814	ACSS2	ACSA	ACAS2
ENSG00000131069	55902	HGNC:15814	ACSS2	AceCS	ACAS2
ENSG00000131069	55902	HGNC:15814	ACSS2	dJ1161H23.1	ACAS2
ENSG00000111058	79611	HGNC:24723	ACSS3	FLJ21963	
ENSG00000143632	58	HGNC:129	ACTA1	NEM3	ACTA
ENSG00000107796	59	HGNC:130	ACTA2	ACTSA	
ENSG00000180139	100132116	HGNC:45169	ACTA2-AS1	uc001kfo.1	
ENSG00000180139	100132116	HGNC:45169	ACTA2-AS1	ZXF1	
ENSG00000180139	100132116	HGNC:45169	ACTA2-AS1	UC001kfo	
ENSG00000075624	60	HGNC:132	ACTB		
ENSG00000169067	345651	HGNC:17780	ACTBL2	DKFZp686D0972	
ENSG00000229145	643309	HGNC:134	ACTBP1		
ENSG00000213763	62	HGNC:135	ACTBP2		
	63	HGNC:136	ACTBP3		
ENSG00000286676	64	HGNC:137	ACTBP4		
ENSG00000203413	66	HGNC:139	ACTBP6		
ENSG00000185607	67	HGNC:140	ACTBP7		
ENSG00000220267	68	HGNC:141	ACTBP8	ACTBP2	
ENSG00000266920	69	HGNC:142	ACTBP9		
	446207	HGNC:31819	ACTBP10		
ENSG00000188460	644220	HGNC:33971	ACTBP11		
ENSG00000233125	100462767	HGNC:150	ACTBP12		ACTGP5
ENSG00000229001	389976	HGNC:45086	ACTBP14		
ENSG00000213857	391334	HGNC:55065	ACTBP15		
ENSG00000241473	100132223	HGNC:56590	ACTBP16		
ENSG00000159251	70	HGNC:143	ACTC1	CMD1R	ACTC
ENSG00000172900	399923	HGNC:51491	ACTE1P		
ENSG00000184009	71	HGNC:144	ACTG1		ACTG
ENSG00000184009	71	HGNC:144	ACTG1		DFNA20
ENSG00000184009	71	HGNC:144	ACTG1		DFNA26
ENSG00000178631	73	HGNC:146	ACTG1P1		ACTGP1
ENSG00000178631	73	HGNC:146	ACTG1P1		ACT1GP1
ENSG00000229129	74	HGNC:147	ACTG1P2		ACTL2
ENSG00000229129	74	HGNC:147	ACTG1P2		ACTGP2
ENSG00000215388	75	HGNC:148	ACTG1P3		ACTGP3
ENSG00000236085	648740	HGNC:149	ACTG1P4		ACTGP4
	78	HGNC:151	ACTG1P6		ACTGP6
	79	HGNC:152	ACTG1P7		ACTGP7
	80	HGNC:153	ACTG1P8		ACTGP8
ENSG00000229349	82	HGNC:154	ACTG1P9		ACTGP9
ENSG00000231340	83	HGNC:155	ACTG1P10		ACTL1
ENSG00000231340	83	HGNC:155	ACTG1P10		ACTGP10
ENSG00000229465	414754	HGNC:37651	ACTG1P11		
ENSG00000226642	100418921	HGNC:44496	ACTG1P12		
ENSG00000241305	100418920	HGNC:49058	ACTG1P13		
ENSG00000230581	100418910	HGNC:49751	ACTG1P14		
ENSG00000259904	100418951	HGNC:51495	ACTG1P15		
ENSG00000260298	100418960	HGNC:51496	ACTG1P16		
ENSG00000259315	283693	HGNC:51497	ACTG1P17		
ENSG00000218475	100418924	HGNC:51498	ACTG1P18		
ENSG00000237999	644160	HGNC:51499	ACTG1P19		
ENSG00000241547	644961	HGNC:51500	ACTG1P20		
ENSG00000232672	100131291	HGNC:51501	ACTG1P21		
ENSG00000271615	100131953	HGNC:51502	ACTG1P22		
ENSG00000230362	442097	HGNC:51503	ACTG1P23		
ENSG00000226359	441783	HGNC:49661	ACTG1P24		POTENP
ENSG00000234996	148709	HGNC:54872	ACTG1P25	AGPG	
ENSG00000163017	72	HGNC:145	ACTG2	ACTSG	ACTL3
ENSG00000163017	72	HGNC:145	ACTG2	ACTSG	ACTA3
ENSG00000136518	86	HGNC:24124	ACTL6A	Actl6	
ENSG00000136518	86	HGNC:24124	ACTL6A	BAF53A	
ENSG00000136518	86	HGNC:24124	ACTL6A	Arp4	
ENSG00000136518	86	HGNC:24124	ACTL6A	Baf53a	
ENSG00000136518	86	HGNC:24124	ACTL6A	INO80K	
ENSG00000136518	86	HGNC:24124	ACTL6A	SMARCN1	
ENSG00000077080	51412	HGNC:160	ACTL6B	BAF53B	ACTL6
ENSG00000077080	51412	HGNC:160	ACTL6B	SMARCN2	ACTL6
ENSG00000187003	10881	HGNC:161	ACTL7A		
ENSG00000148156	10880	HGNC:162	ACTL7B	Tact1	
ENSG00000117148	81569	HGNC:24018	ACTL8	CT57	
ENSG00000181786	284382	HGNC:28494	ACTL9	MGC33407	
ENSG00000288649	170487	HGNC:16127	ACTL10		C20orf134
ENSG00000234667	389120	HGNC:44626	ACTL11P		ACTBP13
ENSG00000188493	284325	HGNC:24758	ACTMAP	FLJ41131	C19orf54
ENSG00000072110	87	HGNC:163	ACTN1		
ENSG00000259062	161159	HGNC:20131	ACTN1-DT		C14orf84
ENSG00000259062	161159	HGNC:20131	ACTN1-DT		ACTN1-AS1
ENSG00000077522	88	HGNC:164	ACTN2		
ENSG00000248746	89	HGNC:165	ACTN3		
ENSG00000130402	81	HGNC:166	ACTN4		FSGS1
ENSG00000213493	344978	HGNC:44028	ACTN4P1		
ENSG00000214141	391026	HGNC:44032	ACTN4P2		
ENSG00000229890	106480335	HGNC:51621	ACTP1		
ENSG00000138107	10121	HGNC:167	ACTR1A	ARP1	
ENSG00000138107	10121	HGNC:167	ACTR1A	Arp1A	
ENSG00000233370	100287074	HGNC:54703	ACTR1AP1		
ENSG00000115073	10120	HGNC:168	ACTR1B	Arp1B	CTRN2
ENSG00000138071	10097	HGNC:169	ACTR2	ARP2	
ENSG00000115091	10096	HGNC:170	ACTR3	ARP3	
ENSG00000228857	101060091	HGNC:53965	ACTR3-AS1	AC104653.1	
ENSG00000133627	57180	HGNC:17256	ACTR3B	ARP11	
ENSG00000133627	57180	HGNC:17256	ACTR3B	ARP3beta	
ENSG00000270242	643050	HGNC:37724	ACTR3BP1		
ENSG00000226481	440888	HGNC:38677	ACTR3BP2	FKSG73	
ENSG00000260327	647156	HGNC:38678	ACTR3BP3		
ENSG00000249283	777774	HGNC:38681	ACTR3BP4		
ENSG00000227264	399746	HGNC:38682	ACTR3BP5		
ENSG00000280263	644773	HGNC:38683	ACTR3BP6		
ENSG00000226444	100289004	HGNC:54971	ACTR3BP7		
ENSG00000106526	653857	HGNC:37282	ACTR3C	ARP11	
	100288580	HGNC:31820	ACTR3P1		
ENSG00000232267	100129013	HGNC:38676	ACTR3P2		
ENSG00000242573	100128020	HGNC:38679	ACTR3P3		
ENSG00000101442	79913	HGNC:14671	ACTR5	FLJ12785	
ENSG00000101442	79913	HGNC:14671	ACTR5	Arp5	
ENSG00000101442	79913	HGNC:14671	ACTR5	INO80M	
ENSG00000075089	64431	HGNC:24025	ACTR6	ARP6	
ENSG00000075089	64431	HGNC:24025	ACTR6	FLJ13433	
ENSG00000248915	100421495	HGNC:44210	ACTR6P1		
ENSG00000113812	93973	HGNC:14672	ACTR8	INO80N	
ENSG00000113812	93973	HGNC:14672	ACTR8	ARP8	
ENSG00000131966	55860	HGNC:17372	ACTR10	HARP11	
ENSG00000131966	55860	HGNC:17372	ACTR10	ACTR11	
ENSG00000131966	55860	HGNC:17372	ACTR10	Arp11	
ENSG00000131966	55860	HGNC:17372	ACTR10	Arp10	
ENSG00000123165	139741	HGNC:24027	ACTRT1	AIP1	
ENSG00000123165	139741	HGNC:24027	ACTRT1	KIAA0705	
ENSG00000123165	139741	HGNC:24027	ACTRT1	ARIP1	
ENSG00000123165	139741	HGNC:24027	ACTRT1	Arp-T1	
ENSG00000235239	100128268	HGNC:55127	ACTRT1P1		
ENSG00000169717	140625	HGNC:24026	ACTRT2	Arp-T2	
ENSG00000169717	140625	HGNC:24026	ACTRT2	ARPM2	
ENSG00000169717	140625	HGNC:24026	ACTRT2	FLJ25424	
ENSG00000169717	140625	HGNC:24026	ACTRT2	ACTRT2	
ENSG00000184378	84517	HGNC:24022	ACTRT3	ARPM1	
ENSG00000115170	90	HGNC:171	ACVR1	SKR1	ACVRLK2
ENSG00000115170	90	HGNC:171	ACVR1	ALK2	ACVRLK2
ENSG00000115170	90	HGNC:171	ACVR1	ACVR1A	ACVRLK2
ENSG00000135503	91	HGNC:172	ACVR1B	ALK4	ACVRLK4
ENSG00000135503	91	HGNC:172	ACVR1B	SKR2	ACVRLK4
ENSG00000135503	91	HGNC:172	ACVR1B	ActRIB	ACVRLK4
ENSG00000123612	130399	HGNC:18123	ACVR1C	ALK7	
ENSG00000123612	130399	HGNC:18123	ACVR1C	ACVRLK7	
ENSG00000121989	92	HGNC:173	ACVR2A	ACTRII	ACVR2
ENSG00000114739	93	HGNC:174	ACVR2B	ActR-IIB	
ENSG00000229589	100128640	HGNC:44161	ACVR2B-AS1		
ENSG00000139567	94	HGNC:175	ACVRL1	HHT2	ACVRLK1
ENSG00000139567	94	HGNC:175	ACVRL1	HHT2	ORW2
ENSG00000139567	94	HGNC:175	ACVRL1	ALK1	ACVRLK1
ENSG00000139567	94	HGNC:175	ACVRL1	ALK1	ORW2
ENSG00000139567	94	HGNC:175	ACVRL1	HHT	ACVRLK1
ENSG00000139567	94	HGNC:175	ACVRL1	HHT	ORW2
ENSG00000243989	95	HGNC:177	ACY1		
ENSG00000132744	91703	HGNC:24104	ACY3	HCBP1	
ENSG00000132744	91703	HGNC:24104	ACY3	MGC9740	
ENSG00000132744	91703	HGNC:24104	ACY3	ACY-3	
ENSG00000119640	97	HGNC:179	ACYP1		
ENSG00000170634	98	HGNC:180	ACYP2		
ENSG00000196839	100	HGNC:186	ADA	ADA1	
ENSG00000093072	51816	HGNC:1839	ADA2	ADGF	IDGFL
ENSG00000093072	51816	HGNC:1839	ADA2	ADGF	CECR1
ENSG00000164113	132612	HGNC:30713	ADAD1	Tenr	
ENSG00000270367	100422386	HGNC:44550	ADAD1P1		
ENSG00000267511	100422407	HGNC:44552	ADAD1P2		
ENSG00000140955	161931	HGNC:30714	ADAD2	TENRL	
ENSG00000140955	161931	HGNC:30714	ADAD2	FLJ00337	
ENSG00000168803	161823	HGNC:31853	ADAL		
ENSG00000229186	8759	HGNC:187	ADAM1A	FTNAP	ADAM1
ENSG00000229186	8759	HGNC:187	ADAM1A	PH-30a	ADAM1
ENSG00000229186	8759	HGNC:187	ADAM1A	Ftna	ADAM1
ENSG00000229186	8759	HGNC:187	ADAM1A	ADAM1P	ADAM1
ENSG00000226469	100420505	HGNC:44366	ADAM1B		
ENSG00000104755	2515	HGNC:198	ADAM2	PH-30b	FTNB
ENSG00000104755	2515	HGNC:198	ADAM2	PH30	FTNB
ENSG00000104755	2515	HGNC:198	ADAM2	CT15	FTNB
ENSG00000197475	1587	HGNC:209	ADAM3A	ADAM3	CYRN1
ENSG00000197475	1587	HGNC:209	ADAM3A	tMDCI	CYRN1
ENSG00000260089	1596	HGNC:210	ADAM3B		CYRN2
ENSG00000196115	255926	HGNC:212	ADAM5	tMDCII	ADAM5P
ENSG00000271968	8755	HGNC:213	ADAM6	tMDCIV	C14orf96
ENSG00000069206	8756	HGNC:214	ADAM7	GP-83	
ENSG00000069206	8756	HGNC:214	ADAM7	EAPI	
ENSG00000253535	101929294	HGNC:56152	ADAM7-AS1		
ENSG00000253643	101929315	HGNC:56153	ADAM7-AS2		
ENSG00000151651	101	HGNC:215	ADAM8	CD156	
ENSG00000151651	101	HGNC:215	ADAM8	MS2	
ENSG00000151651	101	HGNC:215	ADAM8	CD156A	
ENSG00000168615	8754	HGNC:216	ADAM9	MDC9	CORD9
ENSG00000168615	8754	HGNC:216	ADAM9	KIAA0021	CORD9
ENSG00000168615	8754	HGNC:216	ADAM9	MCMP	CORD9
ENSG00000168615	8754	HGNC:216	ADAM9	Mltng	CORD9
ENSG00000137845	102	HGNC:188	ADAM10	kuz	
ENSG00000137845	102	HGNC:188	ADAM10	MADM	
ENSG00000137845	102	HGNC:188	ADAM10	HsT18717	
ENSG00000137845	102	HGNC:188	ADAM10	CD156C	
ENSG00000073670	4185	HGNC:189	ADAM11		MDC
ENSG00000148848	8038	HGNC:190	ADAM12	MCMPMltna	
ENSG00000148848	8038	HGNC:190	ADAM12	MLTN	
ENSG00000143537	8751	HGNC:193	ADAM15	MDC15	
ENSG00000151694	6868	HGNC:195	ADAM17	cSVP	TACE
ENSG00000151694	6868	HGNC:195	ADAM17	CD156B	TACE
ENSG00000168619	8749	HGNC:196	ADAM18	tMDCIII	
ENSG00000168619	8749	HGNC:196	ADAM18	ADAM27	
ENSG00000135074	8728	HGNC:197	ADAM19	MLTNB	
ENSG00000134007	8748	HGNC:199	ADAM20		
ENSG00000259158	317760	HGNC:20102	ADAM20P1		C14orf55
ENSG00000248574	100533671	HGNC:43901	ADAM20P2		
ENSG00000249162	644325	HGNC:43902	ADAM20P3		
ENSG00000139985	8747	HGNC:200	ADAM21	ADAM31	
ENSG00000235812	145241	HGNC:19822	ADAM21P1		ADAM21P
ENSG00000008277	53616	HGNC:201	ADAM22	MDC2	
ENSG00000114948	8745	HGNC:202	ADAM23	MDC3	
ENSG00000214607	646479	HGNC:203	ADAM24P		
ENSG00000042980	10863	HGNC:206	ADAM28	eMDCII	
ENSG00000042980	10863	HGNC:206	ADAM28	MDC-Lm	
ENSG00000042980	10863	HGNC:206	ADAM28	MDC-Ls	
ENSG00000042980	10863	HGNC:206	ADAM28	ADAM23	
ENSG00000168594	11086	HGNC:207	ADAM29	svph1	
ENSG00000168594	11086	HGNC:207	ADAM29	CT73	
ENSG00000134249	11085	HGNC:208	ADAM30	svph4	
ENSG00000197140	203102	HGNC:15479	ADAM32		
ENSG00000149451	80332	HGNC:15478	ADAM33	DKFZp434K0521	C20orf153
ENSG00000149451	80332	HGNC:15478	ADAM33	dJ964F7.1	C20orf153
ENSG00000134028	27299	HGNC:16299	ADAMDEC1	M12.219	
ENSG00000154734	9510	HGNC:217	ADAMTS1	C3-C5	
ENSG00000154734	9510	HGNC:217	ADAMTS1	METH1	
ENSG00000154734	9510	HGNC:217	ADAMTS1	KIAA1346	
ENSG00000087116	9509	HGNC:218	ADAMTS2	ADAMTS-3	
ENSG00000087116	9509	HGNC:218	ADAMTS2	hPCPNI	
ENSG00000087116	9509	HGNC:218	ADAMTS2	PCINP	
